n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.2937049865722656,0.005881071090698242
50,,2,sqrt,2,1.0,1.0,1.0,0.986111111111111,0.40532779693603516,0.039508819580078125
50,,2,log2,1,0.9907407407407407,0.9907095647836388,1.0,0.9837962962962963,0.28103113174438477,0.0050640106201171875
50,,2,log2,2,0.9907407407407407,0.9907095647836388,1.0,0.9745370370370371,0.2478797435760498,0.012768983840942383
50,,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,1.0842468738555908,0.03717398643493652
50,,5,sqrt,2,1.0,1.0,1.0,0.9930555555555557,0.5331227779388428,0.016962051391601562
50,,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.24751615524291992,0.014033079147338867
50,,5,log2,2,1.0,1.0,1.0,0.9884259259259259,0.2704801559448242,0.005217075347900391
50,10.0,2,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.502453088760376,0.011223077774047852
50,10.0,2,sqrt,2,1.0,1.0,1.0,0.9837962962962964,0.2738630771636963,0.008506059646606445
50,10.0,2,log2,1,1.0,1.0,1.0,0.9837962962962964,0.2575058937072754,0.005099058151245117
50,10.0,2,log2,2,0.9907407407407407,0.9907095647836388,1.0,0.9791666666666666,0.23587393760681152,0.006573677062988281
50,10.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.31171512603759766,0.004915952682495117
50,10.0,5,sqrt,2,1.0,1.0,1.0,0.9907407407407408,0.3015761375427246,0.013802051544189453
50,10.0,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.24407601356506348,0.010525226593017578
50,10.0,5,log2,2,1.0,1.0,1.0,0.986111111111111,0.23233819007873535,0.004948139190673828
50,20.0,2,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.27728796005249023,0.004936933517456055
50,20.0,2,sqrt,2,1.0,1.0,1.0,0.986111111111111,0.26798200607299805,0.009645938873291016
50,20.0,2,log2,1,0.9907407407407407,0.9907095647836388,1.0,0.9837962962962963,0.6012680530548096,0.009356021881103516
50,20.0,2,log2,2,0.9907407407407407,0.9907095647836388,1.0,0.9745370370370371,0.4181711673736572,0.004986763000488281
50,20.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.36298394203186035,0.00555419921875
50,20.0,5,sqrt,2,1.0,1.0,1.0,0.9930555555555557,0.28252077102661133,0.010239839553833008
50,20.0,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.40780186653137207,0.0060558319091796875
50,20.0,5,log2,2,1.0,1.0,1.0,0.9884259259259259,0.2554490566253662,0.011306047439575195
100,,2,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.5448668003082275,0.013684988021850586
100,,2,sqrt,2,1.0,1.0,1.0,0.9861111111111112,0.5151920318603516,0.02015995979309082
100,,2,log2,1,1.0,1.0,1.0,0.9884259259259259,0.48427391052246094,0.01678323745727539
100,,2,log2,2,1.0,1.0,1.0,0.9814814814814815,0.4708700180053711,0.016123056411743164
100,,5,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.5832319259643555,0.01758289337158203
100,,5,sqrt,2,1.0,1.0,1.0,0.9884259259259259,1.0775880813598633,0.03939986228942871
100,,5,log2,1,1.0,1.0,1.0,0.9861111111111112,1.1259417533874512,0.02128314971923828
100,,5,log2,2,1.0,1.0,1.0,0.9837962962962963,0.6905553340911865,0.009846925735473633
100,10.0,2,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.9054439067840576,0.020255088806152344
100,10.0,2,sqrt,2,1.0,1.0,1.0,0.9861111111111112,0.6386158466339111,0.023170948028564453
100,10.0,2,log2,1,1.0,1.0,1.0,0.9884259259259259,0.38161683082580566,0.011837005615234375
100,10.0,2,log2,2,1.0,1.0,1.0,0.9768518518518517,0.38097620010375977,0.018887996673583984
100,10.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.5684940814971924,0.009589910507202148
100,10.0,5,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.4771840572357178,0.009877920150756836
100,10.0,5,log2,1,1.0,1.0,1.0,0.9861111111111112,0.4525909423828125,0.00960683822631836
100,10.0,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.40412187576293945,0.012223958969116211
100,20.0,2,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.4980640411376953,0.03847503662109375
100,20.0,2,sqrt,2,1.0,1.0,1.0,0.9861111111111112,0.4429609775543213,0.030282974243164062
100,20.0,2,log2,1,1.0,1.0,1.0,0.9884259259259259,0.42604589462280273,0.012701988220214844
100,20.0,2,log2,2,1.0,1.0,1.0,0.9814814814814815,0.44353699684143066,0.010213136672973633
100,20.0,5,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.6328589916229248,0.014863252639770508
100,20.0,5,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.9080610275268555,0.01333308219909668
100,20.0,5,log2,1,1.0,1.0,1.0,0.9861111111111112,0.586554765701294,0.01791691780090332
100,20.0,5,log2,2,1.0,1.0,1.0,0.9837962962962963,0.6320021152496338,0.011661767959594727
